index,id,date,year,month,.day,yid,inv,p1,p1u,p2,p2u,p3,p3u,p4,p4u,p5,p5u,p6,p6u,p7,p7u,ball1,ball2,ball3,ball4,ball5,ball6,ball7,sbcode,sbnameE,sbnameC
2014008,14/008,18/01/2014,2014,01,18,008,43230682,20291470,1.0,1884910,1.0,83080,60.5,9600,190.0,640,3855.5,320,7256.5,40,73051.9,3,17,18,26,28,44,38,,,
2014007,14/007,16/01/2014,2014,01,16,007,38672617,0,0.0,0,0.0,66030,67.0,9600,193.9,640,4177.4,320,4648.9,40,67634.8,9,15,16,17,18,37,33,,,
2014006,14/006,14/01/2014,2014,01,14,006,32186606,0,0.0,639720,2.0,48050,71.0,9600,194.3,640,3246.0,320,5110.2,40,60737.3,9,11,27,31,33,34,21,,,
2014005,14/005,12/01/2014,2014,01,12,005,56568555,34819980,1.0,992990,3.0,121280,65.5,9600,162.0,640,3771.2,320,5459.3,40,75180.3,3,16,36,39,42,44,17,,,
2014004,14/004,09/01/2014,2014,01,09,004,48702069,0,0.0,1186510,2.0,89760,70.5,9600,188.5,640,3861.2,320,5585.5,40,71153.3,4,15,16,28,39,45,25,,,
2014003,14/003,07/01/2014,2014,01,07,003,44242000,0,0.0,0,0.0,121610,50.0,9600,134.5,640,3213.1,320,4057.5,40,63472.7,9,16,30,31,38,41,46,,,
2014002,14/002,04/01/2014,2014,01,04,002,31151973,0,0.0,0,0.0,146000,30.0,9600,91.5,640,1961.5,320,3091.0,40,41642.0,6,16,31,32,44,49,43,,,
2014001,14/001,02/01/2014,2014,01,02,001,104057565,51516650,1.0,1802220,2.5,56270,213.5,9600,425.0,640,11777.5,320,11912.0,40,193848.3,1,36,38,43,46,49,21,SBD,New Year Snowball,新年金多寶
2013152,13/152,31/12/2013,2013,12,31,152,51829303,0,0.0,855010,3.0,96340,71.0,9600,183.5,640,3822.0,320,5625.4,40,79710.1,7,9,12,40,42,44,14,,,
2013151,13/151,28/12/2013,2013,12,28,151,41281122,0,0.0,2052380,1.0,98610,55.5,9600,165.0,640,2930.7,320,4498.6,40,58921.3,4,9,20,32,42,43,5,,,
2013150,13/150,25/12/2013,2013,12,25,150,37210957,0,0.0,757010,2.5,126160,40.0,9600,127.0,640,2549.0,320,4008.5,40,52397.4,4,21,25,45,47,49,6,,,
2013149,13/149,22/12/2013,2013,12,22,149,63168173,16513930,2.5,2106500,1.0,114630,73.5,9600,207.0,640,4822.0,320,6280.2,40,96986.4,12,13,18,41,43,49,39,,,
2013148,13/148,19/12/2013,2013,12,19,148,51473920,0,0.0,1738000,1.5,103760,67.0,9600,217.5,640,3476.5,320,5149.0,40,68407.7,4,14,31,39,43,47,27,,,
2013147,13/147,17/12/2013,2013,12,17,147,44650817,0,0.0,0,0.0,63470,84.0,9600,157.0,640,4619.6,320,4927.0,40,85590.3,1,8,15,19,20,33,47,,,
2013146,13/146,14/12/2013,2013,12,14,146,35264384,0,0.0,0,0.0,89750,51.5,9600,125.5,640,2774.5,320,3902.9,40,52852.8,6,14,15,38,46,49,29,,,
2013145,13/145,12/12/2013,2013,12,12,145,31367167,0,0.0,1355060,1.0,41060,88.0,9600,136.0,640,3452.8,320,3754.8,40,57352.9,10,19,24,28,31,34,27,,,
2013144,13/144,10/12/2013,2013,12,10,144,149624782,90951590,1.0,1265730,5.5,83620,222.0,9600,640.7,640,12274.3,320,19348.1,40,239981.8,1,8,17,30,36,46,16,,,
2013143,13/143,07/12/2013,2013,12,07,143,92942714,0,0.0,1198960,4.0,118410,108.0,9600,296.5,640,6439.4,320,8953.4,40,130548.0,5,18,24,26,41,44,20,,,
2013142,13/142,05/12/2013,2013,12,05,142,83692379,0,0.0,2737840,1.5,100470,109.0,9600,267.5,640,6871.3,320,9120.0,40,130592.4,1,16,17,19,26,46,29,,,
2013141,13/141,03/12/2013,2013,12,03,141,68205230,0,0.0,1294770,2.5,69610,124.0,9600,237.5,640,6261.6,320,6995.9,40,114771.2,1,17,24,29,39,40,21,,,
2013140,13/140,30/11/2013,2013,11,30,140,48920127,0,0.0,2506720,0.5,99030,67.5,9600,169.0,640,3575.0,320,4751.9,40,65538.9,2,15,19,34,42,45,14,,,
2013139,13/139,28/11/2013,2013,11,28,139,45331946,0,0.0,464190,3.5,52510,82.5,9600,413.5,640,4074.6,320,9693.2,40,72444.1,3,6,21,33,34,43,9,,,
2013138,13/138,26/11/2013,2013,11,26,138,44206096,0,0.0,2013150,0.5,64290,83.5,9600,149.7,640,4330.5,320,5273.8,40,80665.8,9,10,12,31,34,44,18,,,
2013137,13/137,23/11/2013,2013,11,23,137,35083788,0,0.0,1106170,1.5,81180,54.5,9600,148.5,640,3016.0,320,4063.4,40,53334.0,3,18,20,21,30,41,13,,,
2013136,13/136,21/11/2013,2013,11,21,136,39646555,15953760,0.5,457270,3.0,42040,87.0,9600,271.0,640,4818.4,320,7429.4,40,82410.4,3,6,8,23,25,49,4,,,
2013135,13/135,19/11/2013,2013,11,19,135,48445488,23676630,0.5,428290,5.5,83750,75.0,9600,210.0,640,3756.0,320,5170.5,40,70724.1,12,27,35,44,47,49,36,,,
2013134,13/134,16/11/2013,2013,11,16,134,36025904,0,0.0,0,0.0,170740,28.5,9600,113.5,640,2586.2,320,3811.0,40,53020.5,1,8,17,32,39,43,48,,,
2013133,13/133,14/11/2013,2013,11,14,133,30822750,0,0.0,0,0.0,50270,69.5,9600,104.7,640,3859.6,320,3131.9,40,64169.5,3,8,10,25,29,34,32,,,
2013132,13/132,12/11/2013,2013,11,12,132,65977260,47714340,1.0,515390,6.0,74620,110.5,9600,297.5,640,5782.5,320,6920.0,40,105042.6,18,19,21,28,47,49,46,,,
2013131,13/131,10/11/2013,2013,11,10,131,57159863,0,0.0,2771180,1.0,97230,76.0,9600,231.0,640,4497.7,320,6654.9,40,83473.3,13,31,32,35,39,42,16,,,
2013130,13/130,07/11/2013,2013,11,07,130,50343853,0,0.0,1563980,1.5,82310,76.0,9600,196.0,640,4675.3,320,5475.0,40,84330.0,4,9,14,26,30,42,21,,,
2013129,13/129,05/11/2013,2013,11,05,129,45919322,0,0.0,1542330,1.5,103330,59.7,9600,145.0,640,3718.4,320,4370.0,40,66938.7,4,22,25,37,38,42,20,,,
2013128,13/128,02/11/2013,2013,11,02,128,49773403,32290420,0.5,2383700,1.0,78470,81.0,9600,170.0,640,4427.5,320,5253.0,40,81700.3,8,18,19,29,31,34,36,,,
2013127,13/127,31/10/2013,2013,10,31,127,44849354,0,0.0,0,0.0,136880,44.5,9600,142.5,640,3216.0,320,4388.2,40,66355.2,2,9,29,43,46,47,21,,,
2013126,13/126,29/10/2013,2013,10,29,126,39265357,0,0.0,0,0.0,125530,42.5,9600,147.0,640,2581.7,320,4276.7,40,52864.3,1,20,22,25,34,47,17,,,
2013125,13/125,26/10/2013,2013,10,26,125,29376359,0,0.0,1502760,1.0,127210,31.5,9600,96.5,640,2060.5,320,2770.5,40,43057.2,6,15,30,38,47,48,40,,,
2013124,13/124,24/10/2013,2013,10,24,124,48669269,27369500,1.0,805350,2.5,51870,103.5,9600,313.5,640,4862.1,320,6242.4,40,85311.1,9,10,22,24,43,44,30,,,
2013123,13/123,22/10/2013,2013,10,22,123,46750892,0,0.0,1123890,2.0,85630,70.0,9600,192.5,640,3591.0,320,5428.0,40,72372.7,5,9,34,36,41,49,26,,,
2013122,13/122,19/10/2013,2013,10,19,122,35298297,0,0.0,1783160,0.5,126800,37.5,9600,108.0,640,2941.2,320,3275.9,40,50754.5,1,10,31,41,44,47,18,,,
2013121,13/121,17/10/2013,2013,10,17,121,40490457,16689830,0.5,1946250,1.0,83040,62.5,9600,178.0,640,3066.2,320,5150.0,40,57184.1,1,11,24,35,44,45,49,,,
2013120,13/120,15/10/2013,2013,10,15,120,43395498,21702120,0.5,2273070,1.0,103610,58.5,9600,161.0,640,2592.5,320,4393.0,40,54261.0,4,20,27,33,41,46,12,,,
2013119,13/119,13/10/2013,2013,10,13,119,39667804,0,0.0,1966540,0.5,72330,72.5,9600,134.0,640,3181.5,320,4425.5,40,56874.9,24,28,35,37,42,48,38,,,
2013118,13/118,10/10/2013,2013,10,10,118,33284946,0,0.0,726190,1.5,32820,88.5,9600,211.5,640,4757.4,320,5299.2,40,80569.9,8,9,11,16,17,38,20,,,
2013117,13/117,08/10/2013,2013,10,08,117,51385237,5191970,3.5,229640,6.0,19200,239.0,9600,446.3,640,11372.8,320,9430.8,40,140385.7,1,3,6,7,15,27,30,,,
2013116,13/116,05/10/2013,2013,10,05,116,39432042,0,0.0,1370970,1.0,43260,84.5,9600,217.5,640,5698.9,320,5708.3,40,92189.0,4,6,9,29,31,36,20,,,
2013115,13/115,03/10/2013,2013,10,03,115,48862692,17453470,0.5,2397250,0.5,67640,94.5,9600,178.5,640,4057.4,320,5392.0,40,69694.0,14,17,26,32,35,41,15,,,
2013114,13/114,30/09/2013,2013,09,30,114,30355885,0,0.0,0,0.0,134660,31.0,9600,100.0,640,1899.1,320,3557.2,40,40253.3,1,11,29,40,43,44,4,,,
2013113,13/113,28/09/2013,2013,09,28,113,31237130,8000000,0.5,326060,4.5,37800,103.5,9600,142.0,640,2981.0,320,3080.9,40,46542.6,33,39,40,43,48,49,34,,,
2013112,13/112,26/09/2013,2013,09,26,112,104675185,16641090,4.0,160900,7.5,19200,820.2,9600,624.0,640,28132.1,320,14518.8,40,315291.1,3,6,7,9,11,28,34,,,
2013111,13/111,24/09/2013,2013,09,24,111,82917426,0,0.0,1276560,3.0,62960,162.2,9600,355.0,640,7641.9,320,9797.7,40,132122.7,13,25,26,29,30,39,19,,,
2013110,13/110,21/09/2013,2013,09,21,110,66728177,0,0.0,1052320,3.0,67340,125.0,9600,290.0,640,5426.6,320,8342.6,40,99465.7,22,25,35,36,39,47,31,,,
2013109,13/109,19/09/2013,2013,09,19,109,161584207,83968130,0.5,939920,8.5,91830,232.0,9600,521.5,640,13264.0,320,15523.2,40,256560.8,3,15,18,26,45,49,41,MAF,Mid-Autumn Festival Snowball,中秋金多寶
2013108,13/108,16/09/2013,2013,09,16,108,31008824,12902140,1.0,1634040,1.0,79220,55.0,9600,82.0,640,2128.0,320,3303.0,40,39191.0,17,22,31,39,45,47,49,,,
2013107,13/107,14/09/2013,2013,09,14,107,30021678,0,0.0,1601020,1.0,108080,39.5,9600,71.0,640,2015.2,320,2928.2,40,39355.6,6,21,29,39,40,47,33,,,
2013106,13/106,12/09/2013,2013,09,12,106,47072568,23254270,1.0,1071900,2.0,72820,78.5,9600,222.5,640,3995.9,320,6019.2,40,77353.2,1,14,26,28,31,48,36,,,
2013105,13/105,10/09/2013,2013,09,10,105,44439814,0,0.0,930200,2.0,59410,83.5,9600,213.5,640,5256.5,320,5078.4,40,83231.3,8,12,19,39,48,49,17,,,
2013104,13/104,07/09/2013,2013,09,07,104,36648286,0,0.0,154360,7.0,24830,116.0,9600,367.2,640,4824.8,320,7904.1,40,72533.4,7,10,17,18,28,30,6,,,
2013103,13/103,05/09/2013,2013,09,05,103,30750197,0,0.0,526000,2.0,22710,123.5,9600,164.4,640,4952.4,320,3874.9,40,72757.8,1,7,22,28,29,49,37,,,
2013102,13/102,03/09/2013,2013,09,03,102,52269772,26604050,1.0,1319710,2.0,104270,67.5,9600,197.5,640,3563.4,320,5558.8,40,73344.4,21,25,26,33,35,39,17,,,
2013101,13/101,31/08/2013,2013,08,31,101,41210052,0,0.0,344300,5.0,42500,108.0,9600,244.5,640,4030.9,320,5782.9,40,71601.1,3,6,17,18,42,43,36,,,
2013100,13/100,29/08/2013,2013,08,29,100,38132822,0,0.0,1840390,1.0,76080,64.5,9600,150.5,640,3195.5,320,4079.2,40,57842.2,24,25,28,35,38,47,16,,,
2013099,13/099,27/08/2013,2013,08,27,099,34390619,0,0.0,756770,2.0,62090,65.0,9600,156.9,640,3358.3,320,4423.2,40,60290.9,9,14,29,30,32,36,20,,,
2013098,13/098,24/08/2013,2013,08,24,098,29656629,4000000,2.0,786020,0.5,19200,142.0,9600,156.9,640,5009.2,320,3666.5,40,70357.3,3,6,10,14,15,20,33,,,
2013097,13/097,22/08/2013,2013,08,22,097,92630564,34624400,2.0,1485700,3.0,51450,231.0,9600,322.0,640,8793.5,320,9000.0,40,144216.3,1,16,25,33,41,49,46,,,
2013096,13/096,20/08/2013,2013,08,20,096,80103560,0,0.0,1377010,3.0,124470,88.5,9600,262.0,640,5575.2,320,7841.2,40,109982.4,13,14,15,31,46,48,36,,,
2013095,13/095,17/08/2013,2013,08,17,095,63192570,0,0.0,525830,5.5,89670,86.0,9600,307.5,640,5054.6,320,9047.5,40,96360.5,9,14,30,31,32,49,1,,,
2013094,13/094,15/08/2013,2013,08,15,094,52327571,0,0.0,1740160,1.5,107080,65.0,9600,155.5,640,4142.9,320,5730.5,40,78904.3,10,16,22,26,31,42,23,,,
2013093,13/093,13/08/2013,2013,08,13,093,48985871,0,0.0,2318910,1.0,84130,73.5,9600,184.0,640,4544.7,320,5088.0,40,79020.3,1,6,31,41,42,49,44,,,
2013092,13/092,10/08/2013,2013,08,10,092,40870246,0,0.0,0,0.0,57390,78.5,9600,247.0,640,4535.6,320,5120.2,40,69479.9,3,10,20,30,41,44,31,,,
2013091,13/091,08/08/2013,2013,08,08,091,38490105,0,0.0,701600,2.5,69810,67.0,9600,175.0,640,3221.1,320,5965.9,40,57104.0,13,15,23,25,26,29,9,,,
2013090,13/090,06/08/2013,2013,08,06,090,34841808,0,0.0,875200,2.0,102580,45.5,9600,116.5,640,2723.1,320,3172.0,40,52871.6,4,11,15,19,32,44,42,,,
2013089,13/089,03/08/2013,2013,08,03,089,37208568,12093300,1.0,826100,2.0,69380,63.5,9600,157.5,640,3893.7,320,4065.0,40,67095.0,5,6,12,23,38,39,48,,,
2013088,13/088,01/08/2013,2013,08,01,088,40301356,14273380,0.5,728420,2.0,22710,171.0,9600,129.5,640,7094.4,320,4430.0,40,97216.9,6,8,10,19,20,22,42,,,
2013087,13/087,30/07/2013,2013,07,30,087,38353899,0,0.0,655870,3.0,104930,50.0,9600,103.5,640,2999.7,320,3246.0,40,58604.8,8,12,31,33,42,44,49,,,
2013086,13/086,27/07/2013,2013,07,27,086,31218814,8000000,0.5,212520,4.0,19200,142.5,9600,410.7,640,5567.6,320,7145.0,40,81029.8,1,3,7,22,28,36,21,,,
2013085,13/085,25/07/2013,2013,07,25,085,32854469,8000000,1.0,1181620,1.5,175050,27.0,9600,104.0,640,1910.6,320,2809.8,40,40906.3,20,23,27,32,34,49,30,,,
2013084,13/084,23/07/2013,2013,07,23,084,31445786,8000000,1.0,0,0.0,37330,82.0,9600,158.6,640,4450.9,320,4311.4,40,70462.6,6,8,17,22,28,32,20,,,
2013083,13/083,21/07/2013,2013,07,21,083,125779952,40791000,2.0,1469470,4.0,72900,215.0,9600,544.0,640,10946.7,320,14476.3,40,199969.9,3,17,20,26,33,47,34,,,
2013082,13/082,18/07/2013,2013,07,18,082,87674813,0,0.0,922810,4.5,71670,154.5,9600,318.0,640,8532.0,320,8656.5,40,140964.8,14,18,28,32,36,46,44,,,
2013081,13/081,16/07/2013,2013,07,16,081,93496029,0,0.0,473340,9.5,87520,137.0,9600,423.5,640,7188.3,320,10520.0,40,137802.2,3,18,19,20,37,47,25,SMR,Summer Snowball,暑期金多寶
2013080,13/080,13/07/2013,2013,07,13,080,64362027,44225450,1.0,675150,4.5,74320,109.0,9600,320.0,640,5180.5,320,7135.1,40,95673.0,7,14,18,23,32,46,42,,,
2013079,13/079,11/07/2013,2013,07,11,079,100386281,70221750,0.5,1467310,3.0,65210,180.0,9600,549.5,640,8973.4,320,14588.5,40,156833.1,14,26,28,38,39,45,8,,,
2013078,13/078,09/07/2013,2013,07,09,078,89860511,0,0.0,675980,6.5,90470,129.5,9600,342.0,640,6686.0,320,10756.0,40,133264.5,1,4,15,38,40,46,49,,,
2013077,13/077,06/07/2013,2013,07,06,077,83263998,0,0.0,528240,6.0,48710,173.5,9600,558.0,640,9007.7,320,13967.9,40,153787.1,6,9,27,29,43,47,17,,,
2013076,13/076,02/07/2013,2013,07,02,076,56478658,0,0.0,185540,10.0,44770,110.5,9600,589.0,640,5520.0,320,12491.1,40,93027.6,7,19,28,33,43,45,13,,,
2013075,13/075,29/06/2013,2013,06,29,075,47433065,0,0.0,2067770,1.0,77660,71.0,9600,249.5,640,4275.2,320,6643.3,40,80204.2,1,3,4,26,34,37,14,,,
2013074,13/074,27/06/2013,2013,06,27,074,43289101,0,0.0,1484080,1.5,103240,57.5,9600,144.0,640,2916.5,320,4740.5,40,57539.4,16,34,37,42,47,48,17,,,
2013073,13/073,25/06/2013,2013,06,25,073,39586013,0,0.0,2073320,1.0,118900,46.5,9600,127.0,640,2642.6,320,3903.9,40,50688.4,17,20,29,35,38,40,22,,,
2013072,13/072,22/06/2013,2013,06,22,072,29162709,0,0.0,0,0.0,173350,25.5,9600,64.0,640,1560.0,320,2178.4,40,32348.7,23,25,34,40,42,46,39,,,
2013071,13/071,20/06/2013,2013,06,20,071,30884182,8000000,1.0,1052440,1.5,99050,42.5,9600,113.5,640,2122.2,320,2952.9,40,42983.6,11,14,16,29,31,46,30,,,
2013070,13/070,18/06/2013,2013,06,18,070,34535797,8000000,1.0,1744440,1.0,116290,40.0,9600,131.0,640,2481.2,320,3302.9,40,49175.0,9,22,23,31,45,47,39,,,
2013069,13/069,15/06/2013,2013,06,15,069,72299395,58303910,1.0,3569420,0.5,107550,88.5,9600,238.0,640,5841.2,320,7195.9,40,114154.9,9,14,27,29,42,45,44,,,
2013068,13/068,13/06/2013,2013,06,13,068,68671567,0,0.0,3394200,1.0,86200,105.0,9600,214.0,640,5745.6,320,7276.0,40,103919.7,3,11,26,32,35,43,1,,,
2013067,13/067,11/06/2013,2013,06,11,067,133452185,74826070,0.5,1321730,5.0,101280,174.0,9600,469.0,640,10536.6,320,14238.1,40,196171.0,1,14,21,35,39,40,5,DBF,Dragon Boat Festival Snowball,端午金多寶
2013066,13/066,09/06/2013,2013,06,09,066,32665444,0,0.0,1529450,0.5,67970,60.0,9600,157.5,640,2819.0,320,3602.7,40,49137.1,15,18,22,24,42,44,28,,,
2013065,13/065,06/06/2013,2013,06,06,065,42906733,20831590,1.0,735750,2.5,72660,67.5,9600,262.7,640,3777.1,320,6499.9,40,66878.2,10,16,20,28,32,48,30,,,
2013064,13/064,04/06/2013,2013,06,04,064,40341214,0,0.0,1981980,1.0,82580,64.0,9600,145.5,640,3068.9,320,4640.0,40,60462.6,9,17,26,36,40,48,2,,,
2013063,13/063,01/06/2013,2013,06,01,063,29578374,0,0.0,0,0.0,80140,45.5,9600,135.5,640,2552.6,320,4215.3,40,41764.1,1,23,27,36,45,49,7,,,
2013062,13/062,30/05/2013,2013,05,30,062,29980083,8000000,1.0,0,0.0,67370,57.5,9600,98.0,640,2699.0,320,3105.1,40,47099.2,15,17,22,27,36,46,23,,,
2013061,13/061,28/05/2013,2013,05,28,061,32689258,1066660,7.5,38400,10.5,19200,531.0,9600,530.5,640,13770.3,320,7906.6,40,110182.4,1,4,5,6,9,25,27,,,
2013060,13/060,25/05/2013,2013,05,25,060,45624115,25067670,1.0,191360,7.0,19200,188.0,9600,489.0,640,6725.7,320,9056.9,40,98432.4,3,8,10,25,26,40,38,,,
2013059,13/059,23/05/2013,2013,05,23,059,40667482,0,0.0,0,0.0,95730,58.0,9600,139.0,640,2771.0,320,4428.7,40,54537.1,12,24,27,45,47,49,6,,,
2013058,13/058,21/05/2013,2013,05,21,058,36126326,0,0.0,524470,3.0,82270,51.0,9600,143.4,640,3937.1,320,4298.5,40,67732.0,11,12,16,18,23,31,36,,,
2013057,13/057,19/05/2013,2013,05,19,057,30110924,0,0.0,332940,3.0,59180,45.0,9600,418.0,640,2123.2,320,5913.5,40,41964.1,4,14,24,30,43,48,34,,,
2013056,13/056,16/05/2013,2013,05,16,056,40834305,18419630,1.0,346770,4.5,53010,78.5,9600,311.5,640,4011.9,320,7336.2,40,67816.3,7,18,27,32,42,48,17,,,
2013055,13/055,14/05/2013,2013,05,14,055,37270330,0,0.0,1912700,1.0,109680,46.5,9600,130.0,640,2446.5,320,3997.4,40,50513.8,2,11,16,19,44,47,27,,,
2013054,13/054,12/05/2013,2013,05,12,054,31373459,0,0.0,355740,3.0,22320,127.5,9600,213.0,640,4505.0,320,4790.4,40,66552.1,1,6,11,16,20,25,22,,,
2013053,13/053,09/05/2013,2013,05,09,053,82698344,55390220,1.0,1236040,3.0,77730,127.2,9600,508.6,640,6937.6,320,9610.3,40,127335.8,12,14,15,16,22,34,13,,,
2013052,13/052,07/05/2013,2013,05,07,052,71568032,0,0.0,927850,3.5,75300,115.0,9600,291.0,640,6721.4,320,8548.0,40,125620.2,5,9,14,24,29,37,36,,,
2013051,13/051,04/05/2013,2013,05,04,051,49577572,0,0.0,2317420,0.5,69430,89.0,9600,199.0,640,4627.0,320,5967.4,40,75328.5,1,10,29,40,44,49,33,,,
2013050,13/050,02/05/2013,2013,05,02,050,44248131,0,0.0,1510100,1.5,120800,50.0,9600,146.0,640,3143.4,320,4168.1,40,63806.2,1,5,28,31,44,46,14,,,
2013049,13/049,30/04/2013,2013,04,30,049,57651884,33953210,0.5,0,0.0,76940,91.5,9600,214.5,640,5340.2,320,7381.7,40,98762.4,4,18,24,30,31,49,36,,,
2013048,13/048,27/04/2013,2013,04,27,048,45108692,0,0.0,310250,4.5,37410,99.5,9600,433.7,640,5238.3,320,9784.0,40,87086.8,4,7,16,23,26,28,9,,,
2013047,13/047,25/04/2013,2013,04,25,047,41887781,0,0.0,2049870,0.5,78090,70.0,9600,142.0,640,3498.2,320,4033.2,40,67733.6,14,15,17,22,38,48,19,,,
2013046,13/046,23/04/2013,2013,04,23,046,38275151,0,0.0,720670,2.5,118620,40.5,9600,169.0,640,3080.1,320,4774.9,40,58694.6,7,20,23,29,35,41,6,,,
2013045,13/045,21/04/2013,2013,04,21,045,30593087,0,0.0,0,0.0,78410,43.0,9600,174.5,640,2975.7,320,4679.5,40,54507.8,9,10,15,33,40,49,48,,,
2013044,13/044,18/04/2013,2013,04,18,044,38979850,8377850,2.0,448400,3.0,41230,87.0,9600,313.2,640,4126.2,320,8299.0,40,72273.0,4,5,14,17,22,39,9,,,
2013043,13/043,16/04/2013,2013,04,16,043,49778420,25440160,0.5,2378700,1.0,66420,95.5,9600,183.5,640,4468.4,320,5040.5,40,80490.3,11,15,21,27,38,43,48,,,
2013042,13/042,13/04/2013,2013,04,13,042,36824931,0,0.0,0,0.0,125960,42.0,9600,103.5,640,2227.0,320,3329.1,40,46676.1,8,16,29,40,46,47,18,,,
2013041,13/041,11/04/2013,2013,04,11,041,42650352,20736740,0.5,557930,3.5,69430,75.0,9600,179.4,640,3626.7,320,5861.1,40,70155.1,11,18,20,24,29,49,2,,,
2013040,13/040,09/04/2013,2013,04,09,040,40937736,0,0.0,2030960,1.0,116470,46.5,9600,125.0,640,3293.6,320,4017.7,40,65849.5,2,3,25,28,35,43,39,,,
2013039,13/039,06/04/2013,2013,04,06,039,31763824,0,0.0,797580,2.0,137210,31.0,9600,107.0,640,2297.7,320,3374.4,40,47217.1,10,12,16,29,41,48,25,,,
2013038,13/038,04/04/2013,2013,04,04,038,28770162,8000000,0.5,133620,6.0,19200,127.5,9600,486.9,640,5146.1,320,8465.0,40,67428.3,2,7,11,15,17,27,4,,,
2013037,13/037,02/04/2013,2013,04,02,037,41379596,18096050,1.0,772630,2.5,78040,66.0,9600,155.0,640,3262.2,320,5902.4,40,68241.2,2,4,9,31,33,46,5,,,
2013036,13/036,30/03/2013,2013,03,30,036,30931736,0,0.0,573500,2.5,93250,41.0,9600,136.5,640,2570.3,320,3946.8,40,49523.6,4,6,19,25,34,43,17,,,
2013035,13/035,28/03/2013,2013,03,28,035,29467109,0,0.0,792370,2.0,138550,30.5,9600,85.5,640,1903.0,320,2422.2,40,37214.3,12,17,31,38,44,45,43,,,
2013034,13/034,26/03/2013,2013,03,26,034,87678628,42154010,1.0,2700890,1.5,79140,136.5,9600,388.5,640,7522.2,320,11580.5,40,135419.2,10,15,26,35,40,44,11,EAS,Easter Snowball,復活節金多寶
2013033,13/033,23/03/2013,2013,03,23,033,46944592,0,0.0,1258450,1.5,35820,140.5,9600,255.0,640,5449.0,320,6760.1,40,85556.6,6,9,17,25,33,42,27,,,
2013032,13/032,21/03/2013,2013,03,21,032,43170760,0,0.0,0,0.0,77350,72.0,9600,140.4,640,3807.6,320,4004.4,40,73609.0,1,4,13,22,39,42,34,,,
2013031,13/031,19/03/2013,2013,03,19,031,39276508,0,0.0,768620,2.0,57730,71.0,9600,266.7,640,3677.6,320,7716.9,40,64100.5,3,12,15,28,29,34,8,,,
2013030,13/030,16/03/2013,2013,03,16,030,29849974,0,0.0,1437050,0.5,114390,33.5,9600,115.0,640,2421.5,320,3648.7,40,44244.6,6,9,31,41,45,47,18,,,
2013029,13/029,14/03/2013,2013,03,14,029,45139708,20191810,1.0,991640,2.0,51590,102.5,9600,219.9,640,4402.1,320,6119.0,40,73983.5,3,4,15,16,17,46,12,,,
2013028,13/028,12/03/2013,2013,03,12,028,41692046,0,0.0,832250,2.5,86690,64.0,9600,152.5,640,3185.0,320,4171.9,40,60837.0,13,15,17,30,38,45,4,,,
2013027,13/027,09/03/2013,2013,03,09,027,30148619,0,0.0,585570,2.5,83060,47.0,9600,128.7,640,2358.5,320,3360.1,40,43379.9,9,18,24,34,40,43,28,,,
2013026,13/026,07/03/2013,2013,03,07,026,70085613,31493020,1.5,1647860,2.0,88320,99.5,9600,303.0,640,5519.2,320,8956.9,40,109861.3,8,9,24,35,39,41,2,,,
2013025,13/025,05/03/2013,2013,03,05,025,59619108,0,0.0,550410,4.5,65390,101.0,9600,353.3,640,5291.1,320,10165.9,40,100440.7,4,6,8,35,36,43,5,,,
2013024,13/024,03/03/2013,2013,03,03,024,54715967,0,0.0,2616000,1.0,93630,74.5,9600,217.0,640,4400.8,320,6376.6,40,86037.7,7,8,26,31,35,39,37,,,
2013023,13/023,28/02/2013,2013,02,28,023,45702260,0,0.0,0,0.0,39800,116.5,9600,260.2,640,5610.2,320,7015.7,40,90175.9,10,11,23,26,28,30,17,,,
2013022,13/022,26/02/2013,2013,02,26,022,42655454,0,0.0,1884760,1.0,59120,85.0,9600,177.4,640,4494.3,320,4958.7,40,76498.5,1,4,15,16,18,36,21,,,
2013021,13/021,23/02/2013,2013,02,23,021,31282363,0,0.0,0,0.0,79670,49.0,9600,118.0,640,2985.8,320,3490.8,40,50147.4,12,19,23,30,35,36,15,,,
2013020,13/020,21/02/2013,2013,02,21,020,33967032,8000000,1.0,378980,3.5,86270,41.0,9600,262.7,640,2814.8,320,6919.4,40,52177.5,11,14,21,22,32,49,7,,,
2013019,13/019,19/02/2013,2013,02,19,019,44382179,15530600,1.0,902120,2.5,96220,62.5,9600,146.5,640,3294.1,320,4436.3,40,62743.0,5,18,19,32,40,44,34,,,
2013018,13/018,16/02/2013,2013,02,16,018,31900166,0,0.0,1529360,0.5,92680,44.0,9600,131.0,640,2394.5,320,4014.2,40,48683.9,3,12,30,35,37,38,18,,,
2013017,13/017,14/02/2013,2013,02,14,017,131175195,28442570,2.0,1144550,5.5,70230,239.0,9600,458.5,640,11686.4,320,13582.0,40,212246.9,11,16,24,27,36,48,47,CNY,Chinese New Year Snowball,新春金多寶
2013016,13/016,09/02/2013,2013,02,09,016,33033204,0,0.0,0,0.0,94450,47.5,9600,98.5,640,2495.5,320,3024.2,40,50041.5,4,8,10,35,46,47,32,,,
2013015,13/015,07/02/2013,2013,02,07,015,40760830,10304580,1.0,163950,5.0,19200,246.5,9600,259.5,640,8423.1,320,5388.2,40,107515.3,3,8,12,18,22,33,37,,,
